UniProtKB:Q9UJQ4	SALL4
UniProtKB:O14593	RFXANK
UniProtKB:Q5SXM1	ZNF678
UniProtKB:Q99081	TCF12
UniProtKB:Q9BYV9	BACH2
UniProtKB:P78426	NKX6-1
UniProtKB:Q9BYU1	PBX4
UniProtKB:P78415	IRX3
UniProtKB:P78413	IRX4
UniProtKB:P78412	IRX6
UniProtKB:P78411	IRX5
UniProtKB:Q92618	ZNF516
UniProtKB:Q8TD23	ZNF675
UniProtKB:Q8TD17	ZNF398
UniProtKB:P51522	ZNF83
UniProtKB:Q8IWI9	MGA
UniProtKB:Q86WP2	GPBP1
UniProtKB:Q9UII5	ZNF107
UniProtKB:P26367	PAX6
UniProtKB:Q9HCC6	HES4
UniProtKB:P14921	ETS1
UniProtKB:Q02962	PAX2
UniProtKB:Q8WYK2	JDP2
UniProtKB:Q6NX49	ZNF544
UniProtKB:P0CG40	SP9
UniProtKB:P0CG24	ZNF883
UniProtKB:P0CG23	ZNF853
UniProtKB:Q9HBU1	BARX1
UniProtKB:P08048	ZFY
UniProtKB:Q8TBZ8	ZNF564
UniProtKB:P0CG00	ZSCAN5DP
UniProtKB:Q8TBZ5	ZNF502
UniProtKB:Q13887	KLF5
UniProtKB:Q8IW36	ZNF695
UniProtKB:P36508	ZNF76
UniProtKB:Q7Z353	HDX
UniProtKB:P04637	TP53
UniProtKB:Q7RTU1	TCF23
UniProtKB:Q7RTU3	OLIG3
UniProtKB:Q7RTU7	SCX
UniProtKB:Q7L945	ZNF627
UniProtKB:P51449	RORC
UniProtKB:Q8TC21	ZNF596
UniProtKB:Q86W11	ZSCAN30
UniProtKB:Q8IVH2	FOXP4
UniProtKB:P14859	POU2F1
UniProtKB:A8MYZ6	FOXO6
UniProtKB:Q8TBC5	ZSCAN18
UniProtKB:P14653	HOXB1
UniProtKB:P14652	HOXB2
UniProtKB:P14651	HOXB3
UniProtKB:P13349	MYF5
UniProtKB:Q86TJ5	ZNF554
UniProtKB:Q8N184	ZNF567
UniProtKB:Q68G74	LHX8
UniProtKB:Q9BYE0	HES7
UniProtKB:Q13562	NEUROD1
UniProtKB:P78367	NKX3-2
UniProtKB:P78347	GTF2I
UniProtKB:Q13516	OLIG2
UniProtKB:Q8N5P1	ZC3H8
UniProtKB:P78337	PITX1
UniProtKB:Q03828	EVX2
UniProtKB:Q8IXZ3	SP8
UniProtKB:O00358	FOXE1
UniProtKB:O94850	DDN
UniProtKB:Q4V348	ZNF658B
UniProtKB:P0CI00	ZNF705B
UniProtKB:O00327	BMAL1
UniProtKB:O00321	ETV2
UniProtKB:Q8IXT2	DMRTC2
UniProtKB:Q92766	RREB1
UniProtKB:P51692	STAT5B
UniProtKB:P16220	CREB1
UniProtKB:Q92731	ESR2
UniProtKB:Q99453	PHOX2B
UniProtKB:Q8TE12	LMX1A
UniProtKB:P51608	MECP2
UniProtKB:Q8IXF0	NPAS3
UniProtKB:P58304	VSX2
UniProtKB:Q8N187	CARF
UniProtKB:P0CH99	ZNF705D
UniProtKB:Q8TDD2	SP7
UniProtKB:Q86XF7	ZNF575
UniProtKB:Q6ISB3	GRHL2
UniProtKB:Q9HD90	NEUROD4
UniProtKB:O00287	RFXAP
UniProtKB:Q8IWY8	ZSCAN29
UniProtKB:Q10586	DBP
UniProtKB:Q9HCS4	TCF7L1
UniProtKB:A8MTQ0	NOTO
UniProtKB:Q8TD94	KLF14
UniProtKB:Q86WZ6	ZNF227
UniProtKB:Q92670	ZNF75CP
UniProtKB:P11161	EGR2
UniProtKB:P31629	HIVEP2
UniProtKB:Q9Y5R5	DMRT2
UniProtKB:Q15699	ALX1
UniProtKB:Q15697	ZNF174
UniProtKB:Q15672	TWIST1
UniProtKB:O75603	GCM2
UniProtKB:Q9Y603	ETV7
UniProtKB:Q96QR8	PURB
UniProtKB:Q99801	NKX3-1
UniProtKB:Q99814	EPAS1
UniProtKB:Q08AG5	ZNF844
UniProtKB:A0A1W2PRP0	FOXL3
UniProtKB:P28069	POU1F1
UniProtKB:O00716	E2F3
UniProtKB:O00712	NFIB
UniProtKB:Q63HK5	TSHZ3
UniProtKB:Q86VE0	MYPOP
UniProtKB:P41162	ETV3
UniProtKB:P41161	ETV5
UniProtKB:A8MZ59	LEUTX
UniProtKB:Q8IUX7	AEBP1
UniProtKB:P56915	GSC
UniProtKB:Q92481	TFAP2B
UniProtKB:Q8TAX0	OSR1
UniProtKB:Q86UZ6	ZBTB46
UniProtKB:Q9HAP2	MLXIP
UniProtKB:Q8TAW3	ZNF671
UniProtKB:Q13761	RUNX3
UniProtKB:P36402	TCF7
UniProtKB:Q8TB69	ZNF519
UniProtKB:Q6IQ32	ADNP2
UniProtKB:Q6IQ21	ZNF770
UniProtKB:P78545	ELF3
UniProtKB:Q9HAH1	ZNF556
UniProtKB:Q86UP8	GTF2IRD2
UniProtKB:Q86V15	CASZ1
UniProtKB:Q8TAK6	OLIG1
UniProtKB:P32519	ELF1
UniProtKB:Q9UJW7	ZNF229
UniProtKB:Q9UJU5	FOXD3
UniProtKB:Q9UJU2	LEF1
UniProtKB:E9PGG2	ANHX
UniProtKB:Q16559	TAL2
UniProtKB:O43524	FOXO3
UniProtKB:Q16534	HLF
UniProtKB:P03372	ESR1
UniProtKB:Q16520	BATF
UniProtKB:Q9NZI5	GRHL1
UniProtKB:Q9Y2G1	MYRF
UniProtKB:P10828	THRB
UniProtKB:P10827	THRA
UniProtKB:P10826	RARB
UniProtKB:Q96H86	ZNF764
UniProtKB:P17542	TAL1
UniProtKB:Q6ZMY9	ZNF517
UniProtKB:Q6ZMW2	ZNF782
UniProtKB:Q9H6I2	SOX17
UniProtKB:Q96MA1	DMRTB1
UniProtKB:Q6ZMV8	ZNF730
UniProtKB:Q01201	RELB
UniProtKB:Q6ZN57	ZFP2
UniProtKB:Q6ZN55	ZNF574
UniProtKB:O60393	NOBOX
UniProtKB:Q6ZN32	ETV3L
UniProtKB:O60381	HBP1
UniProtKB:Q6ZN08	ZNF66
UniProtKB:Q96LX8	ZNF597
UniProtKB:B1APH4	ZNF487
UniProtKB:Q9C0J9	BHLHE41
UniProtKB:O60304	ZNF500
UniProtKB:Q08050	FOXM1
UniProtKB:O95409	ZIC2
UniProtKB:Q06732	ZNF33B
UniProtKB:O95416	SOX14
UniProtKB:P0DPD5	ZNF723
UniProtKB:Q06710	PAX8
UniProtKB:Q9H5V7	IKZF5
UniProtKB:A0A1B0GWH4	HSFX3
UniProtKB:Q6U7Q0	ZNF322
UniProtKB:Q9C0A1	ZFHX2
UniProtKB:Q01196	RUNX1
UniProtKB:Q96LI6	HSFY1
UniProtKB:Q01167	FOXK2
UniProtKB:Q9H5J0	ZBTB3
UniProtKB:P20264	POU3F3
UniProtKB:Q9UPG8	PLAGL2
UniProtKB:Q96K58	ZNF668
UniProtKB:Q06546	GABPA
UniProtKB:Q5VYV0	FOXB2
UniProtKB:O95631	NTN1
UniProtKB:P59923	ZNF445
UniProtKB:Q9NP71	MLXIPL
UniProtKB:P0C7M4	RHOXF2B
UniProtKB:Q9UM63	PLAGL1
UniProtKB:Q96JF6	ZNF594
UniProtKB:O43313	ATMIN
UniProtKB:O43316	PAX4
UniProtKB:Q9NP08	HMX1
UniProtKB:Q96JC4	ZNF479
UniProtKB:B2RXF5	ZBTB42
UniProtKB:P49640	EVX1
UniProtKB:P49639	HOXA1
UniProtKB:A0A1B0GTS1	HSFX4
UniProtKB:P22415	USF1
UniProtKB:P10243	MYBL1
UniProtKB:O75840	KLF7
UniProtKB:Q6BEB4	SP5
UniProtKB:Q5JVG2	ZNF484
UniProtKB:Q9C0D4	ZNF518B
UniProtKB:O60548	FOXD2
UniProtKB:P81133	SIM1
UniProtKB:O60519	CREBL2
UniProtKB:Q06945	SOX4
UniProtKB:Q9H7X3	ZNF696
UniProtKB:O95231	VENTX
UniProtKB:P39880	CUX1
UniProtKB:Q96NL3	ZNF599
UniProtKB:Q9BQA5	HINFP
UniProtKB:Q9H7R0	ZNF442
UniProtKB:A9YTQ3	AHRR
UniProtKB:Q96NG8	ZNF582
UniProtKB:Q96NG5	ZNF558
UniProtKB:Q0D2J5	ZNF763
UniProtKB:Q5T0F9	CC2D1B
UniProtKB:Q96IS3	RAX2
UniProtKB:Q9H2Z4	NKX2-4
UniProtKB:Q96IR2	ZNF845
UniProtKB:Q9H2W2	MIXL1
UniProtKB:Q06416	POU5F1B
UniProtKB:Q06413	MEF2C
UniProtKB:Q9H2S9	IKZF4
UniProtKB:Q9UKY1	ZHX1
UniProtKB:P59817	ZNF280A
UniProtKB:O95780	ZNF682
UniProtKB:O95785	WIZ
UniProtKB:Q9H2P0	ADNP
UniProtKB:Q16676	FOXD1
UniProtKB:Q16670	ZSCAN26
UniProtKB:Q9UKT9	IKZF3
UniProtKB:Q16665	HIF1A
UniProtKB:Q16656	NRF1
UniProtKB:Q16650	TBR1
UniProtKB:Q16649	NFIL3
UniProtKB:O43435	TBX1
UniProtKB:Q9UL17	TBX21
UniProtKB:Q16621	NFE2
UniProtKB:Q9UKN5	PRDM4
UniProtKB:Q16600	ZNF239
UniProtKB:O43474	KLF4
UniProtKB:Q01101	INSM1
UniProtKB:Q9C056	NKX6-2
UniProtKB:P22670	RFX1
UniProtKB:O60284	ST18
UniProtKB:O60281	ZNF292
UniProtKB:O60248	SOX15
UniProtKB:P17947	SPI1
UniProtKB:Q9NQB0	TCF7L2
UniProtKB:Q32MZ4	LRRFIP1
UniProtKB:Q9H4W6	EBF3
UniProtKB:Q9H582	ZNF644
UniProtKB:O14627	CDX4
UniProtKB:Q96KM6	ZNF512B
UniProtKB:Q9NQ87	HEYL
UniProtKB:Q9H4T2	ZSCAN16
UniProtKB:Q9H4S2	GSX1
UniProtKB:Q9NQ69	LHX9
UniProtKB:Q01094	E2F1
UniProtKB:Q9UPM6	LHX6
UniProtKB:Q5T0B9	ZNF362
UniProtKB:O60481	ZIC3
UniProtKB:O60479	DLX3
UniProtKB:Q9NSD4	ZNF275
UniProtKB:P09086	POU2F2
UniProtKB:Q96N95	ZNF396
UniProtKB:Q96MX3	ZNF48
UniProtKB:Q9NSC2	SALL1
UniProtKB:P09067	HOXB5
UniProtKB:Q06889	EGR3
UniProtKB:O60422	ONECUT3
UniProtKB:Q96MU6	ZNF778
UniProtKB:Q96MR9	ZNF560
UniProtKB:Q96N38	ZNF714
UniProtKB:Q6ZNH5	ZNF497
UniProtKB:P09017	HOXC4
UniProtKB:P09016	HOXD4
UniProtKB:Q96N20	ZNF75A
UniProtKB:Q6ZNG2	DBX2
UniProtKB:Q6ZNG1	ZNF600
UniProtKB:Q6ZNG0	ZNF620
UniProtKB:Q5EBL2	ZNF628
UniProtKB:P15407	FOSL1
UniProtKB:P15408	FOSL2
UniProtKB:Q96MM3	ZFP42
UniProtKB:Q6ZNC4	ZNF704
UniProtKB:Q6ZNB6	NFXL1
UniProtKB:Q6ZNA1	ZNF836
UniProtKB:P12524	MYCL
UniProtKB:Q9NQ33	ASCL3
UniProtKB:Q32MQ0	ZNF750
UniProtKB:Q9H4I2	ZHX3
UniProtKB:Q96NK8	NEUROD6
UniProtKB:P20393	NR1D1
UniProtKB:O43298	ZBTB43
UniProtKB:P17861	XBP1
UniProtKB:P49716	CEBPD
UniProtKB:P49715	CEBPA
UniProtKB:P49711	CTCF
UniProtKB:Q9NPC8	SIX2
UniProtKB:Q9NPC7	MYNN
UniProtKB:O75132	ZBED4
UniProtKB:Q96K83	ZNF521
UniProtKB:P0C6A0	ZGLP1
UniProtKB:P17022	ZNF18
UniProtKB:Q9UKI9	POU2F3
UniProtKB:Q9H2C1	LHX5
UniProtKB:P17041	ZNF32
UniProtKB:Q96HZ4	HES6
UniProtKB:P17676	CEBPB
UniProtKB:Q5JUK2	SOHLH1
UniProtKB:Q9UBG7	RBPJL
UniProtKB:Q9H2A3	NEUROG2
UniProtKB:O43889	CREB3
UniProtKB:Q9UKD1	GMEB2
UniProtKB:Q96I27	ZNF625
UniProtKB:O75398	DEAF1
UniProtKB:Q06330	RBPJ
UniProtKB:O43829	ZBTB14
UniProtKB:P56270	MAZ
UniProtKB:O43812	DUX1
UniProtKB:P42229	STAT5A
UniProtKB:Q13422	IKZF1
UniProtKB:Q9BWX5	GATA5
UniProtKB:Q9BWW7	SCRT1
UniProtKB:Q6PJQ5	FOXR2
UniProtKB:Q9NZI6	TFCP2L1
UniProtKB:Q6ZV50	RFX8
UniProtKB:Q68EA5	ZNF57
UniProtKB:P61296	HAND2
UniProtKB:Q9NZC4	EHF
UniProtKB:A8MUZ8	ZNF705G
UniProtKB:P61244	MAX
UniProtKB:O14813	PHOX2A
UniProtKB:Q68DY1	ZNF626
UniProtKB:A8MUV8	ZNF727
UniProtKB:O15499	GSC2
UniProtKB:Q03112	MECOM
UniProtKB:P0CB33	ZNF735
UniProtKB:Q7Z7L9	ZSCAN2
UniProtKB:A8MXY4	ZNF99
UniProtKB:Q9NYW8	RBAK
UniProtKB:P04198	MYCN
UniProtKB:O14896	IRF6
UniProtKB:P04150	NR3C1
UniProtKB:Q13360	ZNF177
UniProtKB:Q13351	KLF1
UniProtKB:Q01954	BNC1
UniProtKB:Q6PIV2	FOXR1
UniProtKB:A8MT65	ZNF891
UniProtKB:Q9BUG6	ZSCAN5A
UniProtKB:A0A7P0TAN4	LOC122539214
UniProtKB:O15266	SHOX
UniProtKB:Q9GZU2	PEG3
UniProtKB:P24468	NR2F2
UniProtKB:P19793	RXRA
UniProtKB:Q96RK0	CIC
UniProtKB:Q96RJ6	FERD3L
UniProtKB:O15226	NKRF
UniProtKB:Q96RI1	NR1H4
UniProtKB:O15209	ZBTB22
UniProtKB:Q9GZN2	TGIF2
UniProtKB:Q96RE9	ZNF300
UniProtKB:Q96RE7	NACC1
UniProtKB:Q13133	NR1H3
UniProtKB:Q13129	RLF
UniProtKB:Q13127	REST
UniProtKB:Q13118	KLF10
UniProtKB:Q66K89	E4F1
UniProtKB:Q13105	ZBTB17
UniProtKB:Q6ZS27	ZNF662
UniProtKB:Q9BTP6	ZBED2
UniProtKB:Q6PF04	ZNF613
UniProtKB:Q9BS31	ZNF649
UniProtKB:Q9BRR0	ZKSCAN3
UniProtKB:Q6XYB7	LBX2
UniProtKB:Q9H9D4	ZNF408
UniProtKB:O60682	MSC
UniProtKB:O60675	MAFK
UniProtKB:Q9BRP0	OVOL2
UniProtKB:O60663	LMX1B
UniProtKB:Q9NUA8	ZBTB40
UniProtKB:Q5T1R4	HIVEP3
UniProtKB:A8MQ14	ZNF850
UniProtKB:P12757	SKIL
UniProtKB:P12755	SKI
UniProtKB:P19484	TFEB
UniProtKB:P98177	FOXO4
UniProtKB:Q17RH7	TPRXL
UniProtKB:Q9NU39	FOXD4L1
UniProtKB:Q9Y2D9	ZNF652
UniProtKB:Q9H8N7	ZNF395
UniProtKB:A0PJY2	FEZF1
UniProtKB:Q2VWA4	SKOR2
UniProtKB:Q9UQR1	ZNF148
UniProtKB:Q9BQY4	RHOXF2
UniProtKB:Q9UJV8	PURG
UniProtKB:Q9BR84	ZNF559
UniProtKB:Q9BQW3	EBF4
UniProtKB:Q9NR55	BATF3
UniProtKB:P54845	NRL
UniProtKB:P54821	PRRX1
UniProtKB:Q96NZ1	FOXN4
UniProtKB:O60806	TBX19
UniProtKB:Q96QS3	ARX
UniProtKB:O15198	SMAD9
UniProtKB:O15178	TBXT
UniProtKB:O15162	PLSCR1
UniProtKB:P12980	LYL1
UniProtKB:O15156	ZBTB7B
UniProtKB:Q9NVV9	THAP1
UniProtKB:O15119	TBX3
UniProtKB:Q01664	TFAP4
UniProtKB:Q9NW07	ZNF358
UniProtKB:P19622	EN2
UniProtKB:Q13029	PRDM2
UniProtKB:Q9BT81	SOX7
UniProtKB:Q2M1V0	ISX
UniProtKB:Q68DE3	USF3
UniProtKB:Q8N859	ZNF713
UniProtKB:Q9P243	ZFAT
UniProtKB:Q9BW11	MXD3
UniProtKB:Q96SZ4	ZSCAN10
UniProtKB:Q9NYD6	HOXC10
UniProtKB:A8MTY0	ZNF724
UniProtKB:Q03060	CREM
UniProtKB:Q03052	POU3F1
UniProtKB:O14901	KLF11
UniProtKB:Q2M1K9	ZNF423
UniProtKB:Q96SR6	ZNF382
UniProtKB:Q96SQ7	ATOH8
UniProtKB:O15391	YY2
UniProtKB:Q03014	HHEX
UniProtKB:O14948	TFEC
UniProtKB:O15370	SOX12
UniProtKB:O14978	ZNF263
UniProtKB:O15350	TP73
UniProtKB:Q5T619	ZNF648
UniProtKB:Q13285	NR5A1
UniProtKB:Q01892	SPIB
UniProtKB:Q9NY43	BARHL2
UniProtKB:Q9P2F9	ZNF319
UniProtKB:Q6ZR52	ZNF493
UniProtKB:Q6DD87	ZNF787
UniProtKB:Q2VY69	ZNF284
UniProtKB:Q6ZQN5	FOXI2
UniProtKB:P56179	DLX6
UniProtKB:P56178	DLX5
UniProtKB:P56177	DLX1
UniProtKB:O15090	ZNF536
UniProtKB:P24278	ZBTB25
UniProtKB:O15062	ZBTB5
UniProtKB:Q5SQQ9	VAX1
UniProtKB:Q9H9S0	NANOG
UniProtKB:O15015	ZNF646
UniProtKB:P19544	WT1
UniProtKB:P19532	TFE3
UniProtKB:Q01543	FLI1
UniProtKB:Q01538	MYT1
UniProtKB:Q2M3X9	ZNF674
UniProtKB:Q86T24	ZBTB33
UniProtKB:A8MWA4	ZNF705EP
UniProtKB:Q9BY31	ZNF717
UniProtKB:Q6NSZ9	ZSCAN25
UniProtKB:Q8N693	ESX1
UniProtKB:Q6NSW7	NANOGP8
UniProtKB:P61371	ISL1
UniProtKB:A0A0U1RQI7	KLF18
UniProtKB:Q5T7W0	ZNF618
UniProtKB:O14753	OVOL1
UniProtKB:O14771	ZNF213
UniProtKB:Q5SVQ8	ZBTB41
UniProtKB:Q9BXA9	SALL3
UniProtKB:Q13485	SMAD4
UniProtKB:O15525	MAFG
UniProtKB:O15522	NKX2-8
UniProtKB:Q9UL49	TCFL5
UniProtKB:O15516	CLOCK
UniProtKB:Q13469	NFATC2
UniProtKB:Q13461	FOXE3
UniProtKB:Q9NZR4	VSX1
UniProtKB:Q01860	POU5F1
UniProtKB:A8MTJ6	FOXI3
UniProtKB:Q96SF7	TBX15
UniProtKB:P19838	NFKB1
UniProtKB:Q01851	POU4F1
UniProtKB:Q68CJ9	CREB3L3
UniProtKB:Q13207	TBX2
UniProtKB:Q5T5D7	ZNF684
UniProtKB:Q6ZSS3	ZNF621
UniProtKB:O60902	SHOX2
UniProtKB:O95625	ZBTB11
UniProtKB:Q14872	MTF1
UniProtKB:P17040	ZSCAN20
UniProtKB:Q14863	POU6F1
UniProtKB:O95600	KLF8
UniProtKB:Q147U1	ZNF846
UniProtKB:P17038	ZNF43
UniProtKB:P17036	ZNF3
UniProtKB:P17032	ZNF37A
UniProtKB:P17030	ZNF25
UniProtKB:P17029	ZKSCAN1
UniProtKB:P17028	ZNF24
UniProtKB:P17024	ZNF20
UniProtKB:P17023	ZNF19
UniProtKB:P17019	ZNF708
UniProtKB:P17017	ZNF14
UniProtKB:P17010	ZFX
UniProtKB:Q8NEP9	ZNF555
UniProtKB:Q96BR9	ZBTB8A
UniProtKB:O43248	HOXC11
UniProtKB:Q96BR6	ZNF669
UniProtKB:Q14814	MEF2D
UniProtKB:Q96C28	ZNF707
UniProtKB:Q8NEM1	ZNF680
UniProtKB:Q96C00	ZBTB9
UniProtKB:Q9UI36	DACH1
UniProtKB:P15884	TCF4
UniProtKB:P15863	PAX1
UniProtKB:Q9UDV6	ZNF212
UniProtKB:Q9Y473	ZNF175
UniProtKB:Q9Y467	SALL2
UniProtKB:Q9Y466	NR2E1
UniProtKB:P15822	HIVEP1
UniProtKB:Q9Y462	ZNF711
UniProtKB:Q9Y458	TBX22
UniProtKB:Q00444	HOXC5
UniProtKB:Q5TGY3	AHDC1
UniProtKB:Q6VB84	FOXD4L3
UniProtKB:Q13950	RUNX2
UniProtKB:Q8IX15	HOMEZ
